locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
632104,Let's Be Frank,Push Cart,8393001,LINDEN ST: GOUGH ST to OCTAVIA ST (300 - 399),404 OCTAVIA ST,817033,817,33,15MFF-0074,APPROVED,Hot dogs and chili,6005585.672,2110752.197,37.77603906,-122.4241756,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0074&ExportPDF=1&Filename=15MFF-0074_schedule.pdf,,3/17/15 9:31,Mar 16 2015  1:54PM,0,3/15/16 0:00,"(37.7760390764506, -122.424175571482)"
632697,Park's Catering,Truck,8483000,LOOMIS ST: BARNEVELD AVE \ MCKINNON AVE to OAKDALE AVE (1 - 99),10 LOOMIS ST,5560100,5560,100,15MFF-0079,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6011237.657,2098889.381,37.74378392,-122.4037888,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0079&ExportPDF=1&Filename=15MFF-0079_schedule.pdf,,3/17/15 7:45,Mar 16 2015  2:51PM,1,3/15/16 0:00,"(37.7437839371985, -122.403788829601)"
630928,Mini Mobile Food Catering,Truck,8485000,LOOMIS ST: FLOWER ST to WATERLOO ST (120 - 255),491 BAY SHORE BLVD,5598008,5598,8,15MFF-0058,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0058&ExportPDF=1&Filename=15MFF-0058_schedule.pdf,,3/12/15 14:30,Mar 12 2015  2:24PM,1,3/15/16 0:00,
635282,"The Sandwich Stand, LLC.",Push Cart,8627000,MAIN ST: MARKET ST to MISSION ST (1 - 99),58 MAIN ST,3711005,3711,5,15MFF-0108,APPROVED,Vietnamese sandwiches: spring rolls: bottle water: can soda: chicken and shrimp rice noodles: rice with chicken: chicken salad: noodle soup.,6013902.41,2116435.193,37.79210934,-122.3958039,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0108&ExportPDF=1&Filename=15MFF-0108_schedule.pdf,,4/27/15 15:56,Mar 25 2015 12:24PM,0,3/15/16 0:00,"(37.7921093523781, -122.395803865492)"
631440,Liang Bai Ping,Truck,8630000,MAIN ST: FOLSOM ST to HARRISON ST (300 - 399),201 FOLSOM ST,3746002,3746,2,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015208.504,2114965.067,37.78814528,-122.3911819,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,,3/12/15 15:40,Mar 12 2015  3:33PM,1,3/15/16 0:00,"(37.7881452970657, -122.391181920253)"
645807,Natan's Catering,Truck,8694000,MARIN ST: END to MICHIGAN ST (800 - 899),888 MARIN ST,4358007,4358,7,15MFF-0119,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016687.302,2100845.634,37.74945833,-122.3850813,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0119&ExportPDF=1&Filename=15MFF-0119_schedule.pdf,,4/16/15 10:44,Apr 16 2015 10:37AM,1,3/15/16 0:00,"(37.7494583428374, -122.385081339669)"
632706,Park's Catering,Truck,8700000,MARIN ST: KANSAS ST to HWY 101 N ON RAMP (2500 - 2599),2525 MARIN ST,4343001D,4343,001D,15MFF-0079,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6011789.79,2100273.801,37.74761607,-122.401977,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0079&ExportPDF=1&Filename=15MFF-0079_schedule.pdf,,3/17/15 7:45,Mar 16 2015  2:51PM,1,3/15/16 0:00,"(37.7476160860452, -122.401976975714)"
633503,DO UC US Mobile Catering,Truck,8700000,MARIN ST: KANSAS ST to HWY 101 N ON RAMP (2500 - 2599),2590 MARIN ST,4339008,4339,8,15MFF-0096,APPROVED,Cold truck: sandwiches: salads: beverages: chips: candy: cookies: coffee: tea: drinks,6011441.697,2100557.577,37.74837583,-122.4032006,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0096&ExportPDF=1&Filename=15MFF-0096_schedule.pdf,,3/19/15 11:10,Mar 19 2015 11:04AM,1,3/15/16 0:00,"(37.7483758395894, -122.403200626486)"
639674,May Catering,Truck,8700000,MARIN ST: KANSAS ST to HWY 101 N ON RAMP (2500 - 2599),2525 MARIN ST,4343001D,4343,001D,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6011789.79,2100273.801,37.74761607,-122.401977,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,4/7/15 14:40,Apr  7 2015  2:31PM,1,3/15/16 0:00,"(37.7476160860452, -122.401976975714)"
627435,Philz Coffee Truck,Truck,8701000,MARINA BLVD: LAGUNA ST to BEACH ST \ BUCHANAN ST \ LOWER FORT MASON ST (1 - 99),15 MARINA BLVD,446002,446,2,15MFF-0038,APPROVED,Hot coffee: iced coffee: hot chocolate: tea: pastries,6003247.312,2121194.213,37.80457787,-122.4330108,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0038&ExportPDF=1&Filename=15MFF-0038_schedule.pdf,,3/6/15 12:48,Mar  6 2015 10:05AM,0,3/15/16 0:00,"(37.8045778828471, -122.433010774333)"
641313,Anas Goodies Catering,Truck,8714000,MARIPOSA ST: TENNESSEE ST to 04TH ST \ MINNESOTA ST (600 - 699),601 MARIPOSA ST,3996013,3996,13,15MFF-0117,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015331.083,2106187.955,37.76405209,-122.3901444,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0117&ExportPDF=1&Filename=15MFF-0117_schedule.pdf,,5/7/15 12:58,Apr  9 2015  4:06PM,1,3/15/16 0:00,"(37.7640521037205, -122.390144393978)"
639728,May Catering,Truck,8715000,MARIPOSA ST: 04TH ST \ MINNESOTA ST to INDIANA ST (700 - 799),777 MARIPOSA ST,3997004,3997,4,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015005.349,2106106.834,37.76381128,-122.3912654,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,4/7/15 14:40,Apr  7 2015  2:31PM,1,3/15/16 0:00,"(37.7638112910871, -122.39126535059)"
641324,Anas Goodies Catering,Truck,8717000,MARIPOSA ST: PENNSYLVANIA AVE to MISSISSIPPI ST (1000 - 1099),1040 MARIPOSA ST,3987012,3987,12,15MFF-0117,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6014135.465,2106266.867,37.76420238,-122.3942852,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0117&ExportPDF=1&Filename=15MFF-0117_schedule.pdf,,5/7/15 12:58,Apr  9 2015  4:06PM,1,3/15/16 0:00,"(37.764202392098, -122.39428524233)"
628030,Sanguchon,Truck,8722000,MARIPOSA ST: ARKANSAS ST to CAROLINA ST (1500 - 1699),1601 MARIPOSA ST,4006005,4006,5,15MFF-0046,APPROVED,Peruvian Food,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0046&ExportPDF=1&Filename=15MFF-0046_schedule.pdf,,3/19/15 15:57,Mar 10 2015 12:52PM,0,3/15/16 0:00,
629892,John's Catering #5,Truck,8731000,MARIPOSA ST: HAMPSHIRE ST to YORK ST (2500 - 2599),2500 MARIPOSA ST,3971001,3971,1,15MFF-0050,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6009782.745,2106182.281,37.76372721,-122.4093341,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0050&ExportPDF=1&Filename=15MFF-0050_schedule.pdf,,3/12/15 13:35,Mar 11 2015  1:56PM,1,3/15/16 0:00,"(37.7637272274294, -122.40933414878)"
646170,"Halal Cart, LLC",Push Cart,8737101,MARKET ST: STEUART ST to SPEAR ST (1 - 99) -- SOUTH --,1 MARKET ST,3713006,3713,6,15MFF-0121,APPROVED,kebabs: halal gyro: grilled halal meat: refreshments,6014186.566,2117071.214,37.79387151,-122.3948652,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0121&ExportPDF=1&Filename=15MFF-0121_schedule.pdf,,4/17/15 12:18,Apr 17 2015 12:14PM,0,3/15/16 0:00,"(37.793871520918, -122.394865238611)"
629927,The Chai Cart,Push Cart,8739201,MARKET ST: MAIN ST to BEALE ST \ DAVIS ST \ PINE ST (214 - 298) -- NORTH --,298 MARKET ST,264004,264,4,15MFF-0052,APPROVED,Indian Chai (Tea),6013552.57,2116844.5,37.79321373,-122.397043,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0052&ExportPDF=1&Filename=15MFF-0052_schedule.pdf,,4/29/15 10:41,Mar 11 2015  2:19PM,0,3/15/16 0:00,"(37.7932137454314, -122.397043036708)"
646164,"Halal Cart, LLC",Push Cart,8741101,MARKET ST: FREMONT ST \ FRONT ST to 01ST ST \ BUSH ST (401 - 499) -- SOUTH --,455 MARKET ST,3709012,3709,12,15MFF-0120,APPROVED,Gyros: Kebabs: soft drinks: and water,6013076.33,2116028.637,37.79094704,-122.3986336,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0120&ExportPDF=1&Filename=15MFF-0120_schedule.pdf,,4/17/15 12:06,Apr 17 2015 11:58AM,0,3/15/16 0:00,"(37.7909470556936, -122.398633589394)"
629929,The Chai Cart,Push Cart,8742101,MARKET ST: 01ST ST \ BUSH ST to 02ND ST (501 - 599) -- SOUTH --,525 MARKET ST,3708056,3708,56,15MFF-0053,APPROVED,Hot Indian Chai,6012886.778,2115835.7,37.79040672,-122.3992759,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0053&ExportPDF=1&Filename=15MFF-0053_schedule.pdf,,4/29/15 10:39,Mar 11 2015  2:21PM,0,3/15/16 0:00,"(37.7904067337112, -122.399275886076)"
632982,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",,30735000,MARKET ST: MONTGOMERY ST \ NEW MONTGOMERY ST intersection,2 MONTGOMERY ST,291007,291,7,15MFF-0093,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6012142.899,2115481.242,37.78939198,-122.4018247,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0093&ExportPDF=1&Filename=15MFF-0093_schedule.pdf,,3/18/15 11:50,Mar 17 2015  3:32PM,1,3/15/16 0:00,"(37.7893919898744, -122.401824747111)"
562959,Mob Dog,Push Cart,8745201,MARKET ST: 03RD ST \ KEARNY ST to GRANT AVE \ OFARRELL ST (700 - 748) -- NORTH --,720 MARKET ST,312004,312,4,14MFF-0120,APPROVED,Hot Dogs: Chips: Bottled Drinks,6011475.041,2114841.614,37.78759842,-122.4040904,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0120&ExportPDF=1&Filename=14MFF-0120_schedule.pdf,,3/18/15 13:39,Jul 25 2014  2:36PM,0,3/15/16 0:00,"(37.787598429328, -122.404090439424)"
650830,Kettle Corn Star,Push Cart,8746103,MARKET ST: YERBA BUENA LN to 04TH ST \ ELLIS ST \ STOCKTON ST (767 - 799) -- SOUTH --,773 MARKET ST,3706096,3706,96,15MFF-0125,APPROVED,Kettle Corn: Funnel Cakes: Lemonade: Beverages: Flan,6011371.872,2114041.468,37.78539564,-122.404391,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0125&ExportPDF=1&Filename=15MFF-0125_schedule.pdf,,4/30/15 16:29,Apr 30 2015  4:15PM,0,3/15/16 0:00,"(37.785395653216, -122.404391042821)"
633737,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,24892000,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST intersection,800 MARKET ST,329001,329,1,15MFF-0098,APPROVED,Soft pretzels: hot dogs: sausages: chips: popcorn: sodea: coffee: espresso: cappucino: pastries: ice cream: Italian sausages: shish-ka-bob: churros: juice: water: various drinks.,6010729.654,2114081.536,37.78546975,-122.4066158,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0098&ExportPDF=1&Filename=15MFF-0098_schedule.pdf,,3/20/15 11:00,Mar 20 2015 10:40AM,1,3/15/16 0:00,"(37.7854697602654, -122.406615761063)"
627197,Creme Brulee To Go,Push Cart,8747102,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (801 - 863) -- SOUTH --,801 MARKET ST,3705Z001,3705Z,1,15MFF-0036,APPROVED,Kettle Corn,6010997.434,2113901.46,37.78499028,-122.4056766,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0036&ExportPDF=1&Filename=15MFF-0036_schedule.pdf,,3/5/15 14:22,Mar  5 2015  2:12PM,0,3/15/16 0:00,"(37.7849902930824, -122.405676629062)"
648393,Kettle Corn Star,Push Cart,8747103,MARKET ST: POWELL ST to 05TH ST \ CYRIL MAGNIN ST (865 - 899) -- SOUTH --,865 MARKET ST,3705 042,3705,42,15MFF-0123,APPROVED,Kettle Corn: Funnel Cakes: Waffles: Lemonade,6010561.591,2113530.347,37.78394691,-122.4071583,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0123&ExportPDF=1&Filename=15MFF-0123_schedule.pdf,,4/23/15 13:59,Apr 23 2015  1:46PM,0,3/15/16 0:00,"(37.7839469217512, -122.407158344974)"
627195,Creme Brulee To Go,Push Cart,8747202,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (800 - 890) -- NORTH --,870 MARKET ST,329005,329,5,15MFF-0035,APPROVED,Kettle Corn,6010493.859,2113955.658,37.78511092,-122.4074227,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0035&ExportPDF=1&Filename=15MFF-0035_schedule.pdf,,3/5/15 14:21,Mar  5 2015  2:08PM,0,3/15/16 0:00,"(37.7851109342236, -122.407422668267)"
633742,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,8747202,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (800 - 890) -- NORTH --,870 MARKET ST,329005,329,5,15MFF-0100,APPROVED,Soft pretzels: hot dogs: sausages: chips: popcorn: soda: espresso: cappucino: pastry: ica cream: ices: italian sausage: shish-ka-bob: churros: juice: water: various drinks,6010493.859,2113955.658,37.78511092,-122.4074227,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0100&ExportPDF=1&Filename=15MFF-0100_schedule.pdf,,3/20/15 10:54,Mar 20 2015 10:48AM,1,3/15/16 0:00,"(37.7851109342236, -122.407422668267)"
502315,Yummy Hot Dogs,Push Cart,8749101,MARKET ST: MASON ST \ TURK ST to 06TH ST \ GOLDEN GATE AVE \ TAYLOR ST (943 - 999) -- SOUTH --,945 MARKET ST,3704240,3704,240,13MFF-0115,APPROVED,Hot dogs: pretzels: chips: juices and cold drinks,6010068.048,2113135.152,37.78283416,-122.4088379,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0115&ExportPDF=1&Filename=13MFF-0115_schedule.pdf,,3/26/15 11:29,Jul 25 2013  2:23PM,0,3/15/16 0:00,"(37.7828341774764, -122.408837940436)"
502312,Yummy Hot Dogs,Push Cart,8749201,MARKET ST: MASON ST \ TURK ST to 06TH ST \ GOLDEN GATE AVE \ TAYLOR ST (950 - 998) -- NORTH --,954 MARKET ST,342001,342,1,13MFF-0115,APPROVED,Hot dogs: pretzels: chips: juices and cold drinks,6009859.555,2113263.691,37.78317542,-122.4095683,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0115&ExportPDF=1&Filename=13MFF-0115_schedule.pdf,,3/26/15 11:29,Jul 25 2013  2:23PM,0,3/15/16 0:00,"(37.7831754345113, -122.409568315537)"
641317,Anas Goodies Catering,Truck,8754101,MARKET ST: 10TH ST \ FELL ST \ POLK ST to 11TH ST (1401 - 1455) -- SOUTH --,1411 MARKET ST,3507041,3507,41,15MFF-0117,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6007585.376,2110633.378,37.77582552,-122.4172496,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0117&ExportPDF=1&Filename=15MFF-0117_schedule.pdf,,5/7/15 12:58,Apr  9 2015  4:06PM,1,3/15/16 0:00,"(37.7758255335431, -122.417249626633)"
631837,"Del Popolo, LLC.",Truck,8754201,MARKET ST: 10TH ST \ FELL ST \ POLK ST to SOUTH VAN NESS AVE \ VAN NESS AVE (1400 - 1498) -- NORTH --,1438 MARKET ST,835002,835,2,15MFF-0068,APPROVED,Pizza & various drinks,6007245.87,2110789.475,37.77623502,-122.4184351,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0068&ExportPDF=1&Filename=15MFF-0068_schedule.pdf,,3/13/15 15:43,Mar 13 2015  3:40PM,0,3/15/16 0:00,"(37.7762350322556, -122.418435137875)"
629899,John's Catering #5,Truck,8756101,MARKET ST: 12TH ST \ PAGE ST to FRANKLIN ST (1591 - 1615) -- SOUTH --,1601 MARKET ST,3505001,3505,1,15MFF-0050,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6006768.767,2109954.339,37.77391507,-122.4200263,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0050&ExportPDF=1&Filename=15MFF-0050_schedule.pdf,,3/12/15 13:35,Mar 11 2015  1:56PM,1,3/15/16 0:00,"(37.7739150794665, -122.420026291494)"
627754,BH & MT LLC,Truck,8764101,MARKET ST: CHURCH ST to 15TH ST (2101 - 2195) -- SOUTH --,2145 MARKET ST,3543003B,3543,003B,15MFF-0040,APPROVED,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,6003973.245,2107356.733,37.76662477,-122.4295112,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0040&ExportPDF=1&Filename=15MFF-0040_schedule.pdf,,3/9/15 11:04,Mar  9 2015 10:54AM,1,3/15/16 0:00,"(37.7666247865094, -122.429511176337)"
629902,John's Catering #5,Truck,8845101,MASONIC AVE: EWING TER to TURK BLVD (200 - 298) -- EAST --,270 MASONIC AVE,1111002,1111,2,15MFF-0050,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),5999084.822,2111935.384,37.77891859,-122.4467488,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0050&ExportPDF=1&Filename=15MFF-0050_schedule.pdf,,3/12/15 13:35,Mar 11 2015  1:56PM,1,3/15/16 0:00,"(37.7789186036752, -122.446748796805)"
645797,Natan's Catering,Truck,8954000,MENDELL ST: CARGO WAY to NEWHALL ST (1 - 199),151 MENDELL ST,4570019,4570,19,15MFF-0119,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6017284.437,2098416.063,37.74282023,-122.3828474,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0119&ExportPDF=1&Filename=15MFF-0119_schedule.pdf,,4/16/15 10:44,Apr 16 2015 10:37AM,1,3/15/16 0:00,"(37.7428202484928, -122.382847355508)"
630929,Mini Mobile Food Catering,Truck,8958000,MENDELL ST: GALVEZ AVE to HUDSON AVE (600 - 699),620 MENDELL ST,5254002,5254,2,15MFF-0058,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6016250.092,2097183.501,37.73937867,-122.3863379,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0058&ExportPDF=1&Filename=15MFF-0058_schedule.pdf,,3/12/15 14:30,Mar 12 2015  2:24PM,1,3/15/16 0:00,"(37.7393786832575, -122.386337945144)"
639720,May Catering,Truck,9050000,MINNA ST: 10TH ST to 11TH ST (900 - 999),911 MINNA ST,3510043,3510,43,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6008034.46,2110104.285,37.77439801,-122.4156587,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,4/7/15 14:40,Apr  7 2015  2:31PM,1,3/15/16 0:00,"(37.7743980247265, -122.415658655801)"
639721,May Catering,Truck,9053000,MINNESOTA ST: 04TH ST \ MARIPOSA ST to 18TH ST (500 - 599),535 MINNESOTA ST,3996016,3996,16,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015237.97,2106058.282,37.76369087,-122.3904574,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,4/7/15 14:40,Apr  7 2015  2:31PM,1,3/15/16 0:00,"(37.7636908848926, -122.390457386006)"
639677,May Catering,Truck,9056000,MINNESOTA ST: 20TH ST to 22ND ST (800 - 999),900 MINNESOTA ST,4106001A,4106,001A,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,4/7/15 14:40,Apr  7 2015  2:31PM,1,3/15/16 0:00,
631771,Mike's Catering,Truck,9059000,MINNESOTA ST: 24TH ST to 25TH ST (1300 - 1399),1310 MINNESOTA ST,4228129,4228,129,15MFF-0065,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,6015276.938,2102418.838,37.7536999,-122.3900683,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0065&ExportPDF=1&Filename=15MFF-0065_schedule.pdf,,3/26/15 13:44,Mar 13 2015  1:41PM,1,3/15/16 0:00,"(37.7536999137501, -122.390068346898)"
